molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,assay_chembl_id,assay_type,target_chembl_id,target_pref_name,document_chembl_id,src_id,data_validity_comment,is_active,safety_category,target_common_name,activity_class,activity_class_label
CHEMBL149429,O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,Ki,=,150.0,nM,6.82,,CHEMBL816205,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1135811,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL146233,COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2,Ki,=,20.0,nM,7.7,,CHEMBL816205,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1135811,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL146998,N#Cc1ccccc1S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1,Ki,=,4000.0,nM,5.4,,CHEMBL816205,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1135811,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL148280,O=S(=O)(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Ki,=,1800.0,nM,5.75,,CHEMBL816205,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1135811,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL496687,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccc4ccccc34)[nH]c2c1,Ki,=,110.0,nM,6.96,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL507898,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(C3CCCCC3)[nH]c2c1,Ki,=,5400.0,nM,5.27,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL523585,F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2c(Cl)cccc12,Ki,=,2100.0,nM,5.68,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL295559,c1ccc(-c2[nH]c3ccccc3c2C2CCNCC2)cc1,Ki,=,5700.0,nM,5.24,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL497054,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccsc3)[nH]c2c1,Ki,=,1500.0,nM,5.82,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL507727,COC(=O)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,Ki,=,8200.0,nM,5.09,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL296512,Fc1ccc(-c2[nH]c3cc(F)ccc3c2C2CCCNC2)cc1,Ki,=,1300.0,nM,5.89,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL496860,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccc4ccccc4c3)[nH]c2c1,Ki,=,500.0,nM,6.3,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL44310,c1ccc(CCN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,Ki,=,530.0,nM,6.28,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL498729,Fc1cccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccccc3)[nH]c12,Ki,=,3000.0,nM,5.52,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL523245,Fc1ccc(-c2[nH]c3cc(F)ccc3c2[C@@H]2CNCC[C@H]2F)cc1,Ki,=,1600.0,nM,5.8,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL523760,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3cccnc3)[nH]c2c1,Ki,=,2500.0,nM,5.6,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL2113667,c1ccc(CCN2[C@@H]3CC[C@H]2CC(c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1,Ki,=,18.0,nM,7.75,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL40584,c1ccc(CCN2CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC2)cc1,Ki,=,80.0,nM,7.1,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL43819,CN1CCCC(c2c(-c3ccccc3)[nH]c3ccccc23)C1,Ki,=,9600.0,nM,5.02,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL46523,c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,Ki,=,290.0,nM,6.54,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL43697,CN1CCCCC1c1c(-c2ccccc2)[nH]c2ccccc12,Ki,=,7000.0,nM,5.16,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL498048,F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2cc(Cl)ccc12,Ki,=,1400.0,nM,5.85,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL42557,c1ccc(-c2[nH]c3ccccc3c2C2CCCNC2)cc1,Ki,=,4900.0,nM,5.31,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL497064,O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,Ki,=,930.0,nM,6.03,,CHEMBL768699,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1134475,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL338109,CN1C(=O)[C@H](NC(=O)C(N)Cc2ccccc2)N=C(c2ccccc2)c2ccccc21,IC50,=,8800.0,nM,5.06,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL16900,O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N[C@@H]1N=C(c2ccccc2)c2ccccc2N(CC(F)(F)F)C1=O,IC50,=,6000.0,nM,5.22,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL340353,CN1C(=O)[C@H](NC(=O)CCC2CCCCC2)N=C(c2ccccc2)c2ccccc21,IC50,=,1000.0,nM,6.0,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL332826,CN1C(=O)[C@H](NC(=O)/C=C/c2ccc(Cl)cc2Cl)N=C(c2ccccc2)c2ccccc21,IC50,=,1500.0,nM,5.82,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL127701,O=C(Cc1ccc(Cl)cc1Cl)N[C@@H]1N=C(c2ccccc2)c2ccccc2N(CC(F)(F)F)C1=O,IC50,=,2400.0,nM,5.62,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL9387,Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,IC50,=,5000.0,nM,5.3,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL339327,O=C(Cc1cc(Cl)cc(Cl)c1)N[C@@H]1N=C(c2ccccc2)c2ccccc2N(CC(F)(F)F)C1=O,IC50,=,4000.0,nM,5.4,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL70380,Cc1cccc(NC(=O)N[C@H]2N=C(c3ccccc3)c3ccccc3N(C)C2=O)c1,IC50,=,10000.0,nM,5.0,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL128007,CN(C)CCN1C(=O)C(NC(=O)CCc2ccc(Cl)cc2Cl)N=C(c2ccccc2)c2ccccc21,IC50,=,100.0,nM,7.0,,CHEMBL686879,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1130298,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL22310,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,Ki,=,49000.0,nM,4.31,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL23223,N[C@H](C(=O)N1CCSC1)C1CCCCC1,Ki,=,28000.0,nM,4.55,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL281561,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,Ki,=,6000.0,nM,5.22,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL283309,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,Ki,=,52000.0,nM,4.28,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL278558,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,Ki,=,29000.0,nM,4.54,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL283368,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccccc2C(F)(F)F)CC1,Ki,=,39000.0,nM,4.41,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL277693,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,Ki,=,43000.0,nM,4.37,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL281178,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,Ki,=,5500.0,nM,5.26,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL23110,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,Ki,=,16000.0,nM,4.8,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL279944,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,Ki,=,42000.0,nM,4.38,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL23660,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,Ki,=,19000.0,nM,4.72,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL23924,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,Ki,=,73000.0,nM,4.14,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL423108,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,Ki,=,5300.0,nM,5.28,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL23891,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,Ki,=,37000.0,nM,4.43,,CHEMBL682313,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147603,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL443476,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccc(Cl)cc23)CC1,IC50,=,88.0,nM,7.06,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL53661,O=C1NCCN1CCN1CCC(c2cn(C3CCCCC3)c3ccc(Cl)cc23)CC1,IC50,=,137.0,nM,6.86,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL299390,CCC(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,IC50,=,1480.0,nM,5.83,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL12186,O=C1NCCN1CCN1CC=C(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,IC50,=,10.0,nM,8.0,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL556312,O=C1NCCN1CCN1CCC(C2CN(c3ccc(F)cc3)c3ccccc32)CC1,IC50,=,23.5,nM,7.63,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL55835,O=C(O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,IC50,=,579.0,nM,6.24,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL298978,Fc1ccc(-n2cc(C3CCN(CCN4CCN=C4S)CC3)c3ccccc32)cc1,IC50,=,6.2,nM,8.21,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL53871,CCC(O)(CC)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,IC50,=,15700.0,nM,4.8,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL300927,O=C(O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,IC50,=,75000.0,nM,4.12,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL52348,CCCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,IC50,=,26000.0,nM,4.58,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL53866,CCC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,IC50,=,2200.0,nM,5.66,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL301956,CN(C)Cc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,IC50,=,11.0,nM,7.96,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL53321,CCC(=O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,IC50,=,1947.0,nM,5.71,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL52794,CC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,IC50,=,4550.0,nM,5.34,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL12780,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccccc23)CC1,IC50,=,7.0,nM,8.15,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL300907,CCc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,IC50,=,3500.0,nM,5.46,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL415944,COC(=O)Cc1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,IC50,=,131.0,nM,6.88,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL52627,CS(=O)(=O)Nc1ccc2c(c1)C(O)CC1(CCN(C3CCc4cc(C#N)ccc4C3)CC1)O2,IC50,=,34.0,nM,7.47,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL52832,CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IC50,=,460.0,nM,6.34,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL52999,COC(=O)c1ccc(-n2cc(C3CCN(CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,IC50,=,36.0,nM,7.44,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL273235,Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1,IC50,=,204.0,nM,6.69,,CHEMBL766816,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136402,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL583,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,IC50,=,50000.0,nM,4.3,,CHEMBL768686,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1145042,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL177033,CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,Ki,=,3500.0,nM,5.46,,CHEMBL819364,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147446,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],IC50,=,50118.72,nM,4.3,,CHEMBL766814,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136167,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL60796,Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,IC50,=,1.0,nM,9.0,,CHEMBL766814,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136167,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL366868,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,Ki,=,8100.0,nM,5.09,,CHEMBL819364,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147446,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL1110,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,IC50,=,3235.94,nM,5.49,,CHEMBL766814,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136167,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,IC50,=,10471.29,nM,4.98,,CHEMBL766814,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136167,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL2093896,CSc1ccc([C@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1.Cl,IC50,=,21000.0,nM,4.68,,CHEMBL684971,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1128716,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,IC50,=,3981.07,nM,5.4,,CHEMBL766814,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136167,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL176933,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,Ki,=,3800.0,nM,5.42,,CHEMBL819364,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147446,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL3350235,CSc1ccc([C@@H]2N=C(OCc3ccc(NS(C)(=O)=O)cc3)N(C)Cc3ccccc32)cc1.Cl,IC50,=,56000.0,nM,4.25,,CHEMBL684971,F,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1128716,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL172854,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,Ki,=,14000.0,nM,4.85,,CHEMBL819364,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147446,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL172090,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,Ki,=,22000.0,nM,4.66,,CHEMBL819364,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147446,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL319742,O=C(O[C@H]1C[C@@H]2C[C@@H]3C[C@@H](C1)N2CC3=O)C1CNc2ccccc21,IC50,=,5888.44,nM,5.23,,CHEMBL766814,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136167,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL174457,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,Ki,=,30000.0,nM,4.52,,CHEMBL819364,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147446,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL172806,CCn1nc(Cc2ccc(OC)c(OC)c2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,Ki,=,11000.0,nM,4.96,,CHEMBL819364,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147446,1,,0,Cardiac Safety,hERG,1,less_potent
CHEMBL174214,CCn1nc(Cc2ccc(C(C)(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,Ki,=,2100.0,nM,5.68,,CHEMBL819364,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1147446,1,,1,Cardiac Safety,hERG,2,potent
CHEMBL533,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,IC50,=,10.0,nM,8.0,,CHEMBL766814,B,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,CHEMBL1136167,1,,1,Cardiac Safety,hERG,2,potent
